@RELATION music_speech
@ATTRIBUTE WIN0_MEAN NUMERIC
@ATTRIBUTE WIN1_MEAN NUMERIC
@ATTRIBUTE WIN2_MEAN NUMERIC
@ATTRIBUTE WIN3_MEAN NUMERIC
@ATTRIBUTE WIN4_MEAN NUMERIC
@ATTRIBUTE WIN5_MEAN NUMERIC
@ATTRIBUTE WIN6_MEAN NUMERIC
@ATTRIBUTE WIN7_MEAN NUMERIC
@ATTRIBUTE WIN8_MEAN NUMERIC
@ATTRIBUTE WIN9_MEAN NUMERIC
@ATTRIBUTE WIN10_MEAN NUMERIC
@ATTRIBUTE WIN11_MEAN NUMERIC
@ATTRIBUTE WIN12_MEAN NUMERIC
@ATTRIBUTE WIN13_MEAN NUMERIC
@ATTRIBUTE WIN14_MEAN NUMERIC
@ATTRIBUTE WIN15_MEAN NUMERIC
@ATTRIBUTE WIN16_MEAN NUMERIC
@ATTRIBUTE WIN17_MEAN NUMERIC
@ATTRIBUTE WIN18_MEAN NUMERIC
@ATTRIBUTE WIN19_MEAN NUMERIC
@ATTRIBUTE WIN20_MEAN NUMERIC
@ATTRIBUTE WIN21_MEAN NUMERIC
@ATTRIBUTE WIN22_MEAN NUMERIC
@ATTRIBUTE WIN23_MEAN NUMERIC
@ATTRIBUTE WIN24_MEAN NUMERIC
@ATTRIBUTE WIN25_MEAN NUMERIC
@ATTRIBUTE WIN0_STD NUMERIC
@ATTRIBUTE WIN1_STD NUMERIC
@ATTRIBUTE WIN2_STD NUMERIC
@ATTRIBUTE WIN3_STD NUMERIC
@ATTRIBUTE WIN4_STD NUMERIC
@ATTRIBUTE WIN5_STD NUMERIC
@ATTRIBUTE WIN6_STD NUMERIC
@ATTRIBUTE WIN7_STD NUMERIC
@ATTRIBUTE WIN8_STD NUMERIC
@ATTRIBUTE WIN9_STD NUMERIC
@ATTRIBUTE WIN10_STD NUMERIC
@ATTRIBUTE WIN11_STD NUMERIC
@ATTRIBUTE WIN12_STD NUMERIC
@ATTRIBUTE WIN13_STD NUMERIC
@ATTRIBUTE WIN14_STD NUMERIC
@ATTRIBUTE WIN15_STD NUMERIC
@ATTRIBUTE WIN16_STD NUMERIC
@ATTRIBUTE WIN17_STD NUMERIC
@ATTRIBUTE WIN18_STD NUMERIC
@ATTRIBUTE WIN19_STD NUMERIC
@ATTRIBUTE WIN20_STD NUMERIC
@ATTRIBUTE WIN21_STD NUMERIC
@ATTRIBUTE WIN22_STD NUMERIC
@ATTRIBUTE WIN23_STD NUMERIC
@ATTRIBUTE WIN24_STD NUMERIC
@ATTRIBUTE WIN25_STD NUMERIC
@ATTRIBUTE class {music,speech}

@DATA
-145.382443,-7.766299,-2.934658,-0.118162,0.931238,-4.282132,-0.787644,-1.042261,-1.197659,-0.856090,-0.654700,-0.176417,-1.033812,-0.521999,-0.059876,0.466643,-0.613842,-0.403704,-0.303190,-0.460726,-0.296791,0.047207,-0.009370,-0.215115,-0.051547,-0.171483,25.467772,10.484086,6.068000,3.783217,3.089334,3.378205,2.376331,2.364706,2.346995,2.025533,1.489871,1.380875,1.320815,1.338808,1.338475,1.214404,1.103769,0.950173,0.918016,0.867754,0.802693,0.766194,0.679521,0.617657,0.568493,0.436481,speech
-134.526309,-8.390438,0.865128,-0.634795,0.895122,-1.260904,-1.688348,-0.067710,-2.026792,-0.304667,-0.136549,1.088912,-0.436619,0.361026,-0.186431,0.397070,-0.327112,-0.246156,-0.490543,0.134340,-0.432297,0.093630,-0.045595,0.006740,-0.062610,0.076984,23.141115,10.812652,4.051098,3.910488,3.688827,2.384552,2.737788,2.315130,2.030716,1.868832,1.614440,1.619990,1.177063,1.217705,1.389856,1.133841,1.041124,1.001044,0.861591,0.840966,0.796710,0.669701,0.692220,0.611664,0.605863,0.577593,speech
-125.035193,-12.409004,-3.163294,2.764760,0.397580,-0.408188,-1.816065,-0.469813,0.229864,-0.889425,0.768227,0.182198,-1.036383,0.288500,-0.606183,-0.185188,-0.766682,-0.829991,-0.613430,-0.320333,-0.334473,-0.584363,-0.054303,-0.236922,-0.214210,0.075850,26.479817,9.807227,5.642651,5.051230,4.323762,3.078757,2.940284,2.744689,2.020207,2.191205,1.976470,1.613517,1.513506,1.506729,1.369731,1.188829,1.087153,0.903420,0.888716,0.863159,0.760114,0.858741,0.815326,0.824216,0.747750,0.590669,speech
-152.596678,-14.246631,-3.150103,3.350232,0.195307,-0.154517,-1.918995,-0.220552,0.233609,-0.627878,0.963175,-0.112075,-0.696449,0.268843,-0.677301,0.032158,-0.748430,-0.484600,-0.336558,-0.283561,-0.161600,-0.415972,0.023970,-0.205345,-0.239859,0.099485,25.887529,8.671322,5.404395,4.140756,4.279771,3.236252,3.170256,2.609716,2.116484,2.125841,1.872822,1.578956,1.493311,1.442453,1.264536,1.191938,1.236257,1.122904,1.124308,1.083167,1.038326,0.966990,0.853509,0.832824,0.764401,0.645168,speech
-119.041068,-12.568850,-3.272142,-1.704313,1.218455,-0.751214,-2.210896,-0.563067,-0.159320,0.175682,0.257744,0.815657,0.231126,0.164116,0.745863,1.132392,0.024357,0.515419,0.343338,0.134021,0.284247,0.308604,-0.049148,0.145909,0.022533,-0.034846,15.843901,6.673866,4.821284,3.245219,3.013321,2.584196,3.025337,1.732886,1.597763,1.851754,1.408977,1.127974,1.130956,1.526845,1.049186,1.001890,0.879239,0.718650,0.665915,0.629699,0.588652,0.569283,0.510383,0.471712,0.453727,0.512898,speech
-121.590106,-11.305687,-2.319285,1.469296,1.365868,-0.678309,-0.470079,-0.829205,-2.243001,-0.442993,0.352080,-0.064787,-0.216738,-0.187258,-0.277725,0.373681,-0.209734,-0.314323,-0.301583,0.010184,-0.263562,-0.007753,-0.018275,0.002559,-0.103994,-0.116846,17.212512,7.709005,3.874771,3.510915,2.715631,2.898451,1.938324,1.997903,2.092148,1.461486,1.564073,1.231734,1.055063,1.094713,1.021458,0.839433,0.844409,0.805258,0.709431,0.697390,0.689156,0.598476,0.545192,0.542658,0.465182,0.421012,speech
-117.225189,-13.362662,-2.640636,-2.499183,-1.291298,-0.551541,-3.739263,-0.668895,-1.189152,0.302034,-0.404140,-0.123855,-0.118039,0.286275,-0.779678,1.059028,0.101472,-0.362606,0.043812,0.198873,-0.582237,0.081113,-0.124525,-0.252099,-0.187417,0.152068,14.912140,7.030056,3.526882,3.416061,2.793029,2.012425,2.455757,1.653255,1.341051,1.413466,1.395886,1.072032,0.956985,1.123645,1.376097,0.884860,0.816015,0.850447,0.688281,0.656105,0.649968,0.587938,0.506045,0.515260,0.459692,0.405488,speech
-126.098708,-12.342556,0.020801,-0.445373,0.206397,-0.231182,-1.004679,0.202966,0.586576,0.884476,0.202346,1.051969,0.357431,0.850018,0.477375,1.491793,0.395534,0.288571,0.340968,0.289465,-0.121849,0.184452,0.148548,-0.042790,-0.147394,0.001828,12.444163,4.616815,3.031666,2.807261,2.332394,2.427224,2.096104,1.487887,1.191502,1.321547,1.268524,1.029793,1.052521,1.010204,1.173337,0.858971,0.799944,0.879777,0.659245,0.627857,0.564289,0.529679,0.486628,0.433185,0.433717,0.393659,speech
-122.689745,-11.965011,-1.865427,-3.136423,-0.882874,-1.686939,-2.075238,-0.339451,-0.708215,0.827649,-0.837302,-0.140968,0.528541,-0.306358,0.445525,0.960896,-0.431297,0.120844,0.077538,0.113502,0.057927,0.338161,-0.117299,0.194622,0.237606,0.037620,13.384403,4.415594,3.357856,2.110284,2.040955,2.443019,2.082384,1.413385,1.412605,1.687854,1.262760,0.857999,1.120733,1.278412,0.824319,0.682258,0.930195,0.685435,0.553004,0.554899,0.517825,0.477010,0.484184,0.441886,0.576441,0.420329,speech
-127.322008,-6.960940,-8.459084,-0.922418,1.667507,-1.294140,-1.527670,0.462626,-0.611782,-0.186470,0.277076,0.585239,0.127077,-0.028539,-0.365263,0.466733,-0.104404,-0.671137,0.038969,0.457489,-0.074739,0.232760,0.283527,-0.057070,0.044753,0.006798,24.123407,7.987247,6.380505,4.715455,3.807589,3.412876,3.325266,2.231192,2.152245,2.046046,1.780400,1.789792,1.457526,1.307432,1.437743,1.183466,1.166436,1.148910,1.098040,1.043772,1.155787,1.062108,1.086478,0.985578,0.942517,0.782064,speech
-138.171508,-4.506944,0.634448,1.374515,1.624490,-2.015303,0.776523,0.288456,-0.476547,0.879186,-0.636032,0.633141,-0.694570,-0.005425,0.254095,0.822489,-0.854129,-0.050976,-0.138205,-0.296423,-0.423829,0.021121,-0.314185,-0.232863,-0.348678,-0.002115,14.643729,9.066400,3.457613,3.465972,3.241921,2.738140,2.124426,1.736146,1.576301,1.642269,1.494379,1.313713,1.321390,1.293920,1.220127,1.026723,1.000716,0.760983,0.768852,0.667959,0.577755,0.616132,0.506924,0.562640,0.481868,0.461229,speech
-118.644053,-13.009059,-2.345721,-2.084253,-0.562932,-1.849332,-2.043356,-0.828800,-0.993592,0.244248,-1.219377,0.201430,0.845609,-0.347678,0.548935,1.181552,-0.216293,-0.043762,0.226983,-0.051109,-0.061769,0.309868,0.041923,0.341912,-0.086626,0.236289,15.751299,5.806264,3.766502,2.313625,2.694407,2.692012,2.212264,1.988214,1.559000,1.692575,1.245773,0.959890,1.266334,1.436771,0.961163,0.800245,0.820064,0.858094,0.682348,0.593123,0.575195,0.452061,0.512051,0.507091,0.448046,0.440294,speech
-130.743936,-14.985740,-2.652027,2.514300,0.124160,-1.489113,-1.126478,-1.228752,-0.332632,-0.400124,-0.709666,0.259508,-1.313741,-0.708692,-0.568473,-0.535441,-0.860082,-0.356896,-0.007080,0.007851,-0.167895,0.260529,0.157010,0.000716,0.381763,0.029232,25.606924,8.377000,5.824689,3.938807,3.962095,3.971937,2.667967,3.188454,2.169383,2.054741,2.208131,1.403230,1.752760,1.842833,1.309534,1.413731,1.314207,1.381956,1.238641,1.180772,1.056673,1.091602,1.082188,1.033477,1.050938,0.707644,speech
-111.654890,-15.775741,-3.240683,-4.012485,-2.175908,-3.018561,-2.286146,-0.682512,-1.577588,0.160540,-1.004980,-0.236326,-1.292374,-0.420835,-0.124491,0.264208,-0.148137,0.014788,-0.035286,0.022067,0.179115,0.266644,-0.381064,-0.014096,-0.002132,-0.038251,18.301120,8.056602,5.732216,3.980597,3.683977,3.479201,2.826117,1.974690,1.947524,1.693840,1.424159,1.392088,1.471990,1.297488,1.231980,1.242566,1.234436,1.160004,1.048509,1.135774,1.039910,0.896963,0.939008,1.005459,0.910085,0.642272,speech
-118.398653,-6.162080,-1.965543,0.712384,1.548148,-2.798659,-1.750659,-1.333527,-1.583037,-0.314570,0.175035,0.379479,-0.418683,0.307786,-0.193028,0.488947,-0.368262,-0.670713,-0.416398,0.069765,-0.358303,-0.100185,0.006722,-0.039149,-0.111362,-0.000102,22.695750,10.239645,4.527706,3.485073,3.446454,2.963199,2.427676,1.937387,1.956965,1.889808,1.560194,1.223196,1.244074,1.401840,1.102580,0.999746,1.084717,0.923769,0.788458,0.756960,0.674685,0.586682,0.577550,0.533709,0.510255,0.531685,speech
-126.071315,-14.497435,-1.293934,-2.186861,-0.911529,-0.161137,-2.740534,-0.545415,-1.142303,0.198815,-0.817447,-0.328300,-0.071753,0.046616,-0.053987,1.346886,-0.135736,0.151625,0.655751,0.039024,-0.177428,0.444574,0.124063,0.127355,-0.157643,0.142082,14.146805,4.950663,2.735300,2.460260,2.177146,1.744005,2.285704,1.411780,1.263882,1.297418,1.392782,0.841056,1.014861,0.937882,1.311107,0.826517,0.831583,0.999454,0.671832,0.515123,0.481122,0.479626,0.393505,0.409234,0.376099,0.378784,speech
-115.036220,-14.349535,-2.150448,0.308632,-1.395063,-1.320125,-3.334086,0.244847,-1.383452,0.119371,-0.209719,-0.441071,0.668744,-0.029995,0.544340,1.055175,-0.160586,-0.124551,-0.648431,0.326829,-0.249137,-0.138695,0.092014,0.007142,-0.100311,0.232802,15.719884,7.483014,3.386708,3.240763,3.003128,2.753600,2.664353,1.915018,1.569638,1.687723,1.436579,1.237706,1.184284,1.083794,1.035957,1.053061,0.866687,0.782897,0.783482,0.720666,0.639427,0.611783,0.571992,0.519035,0.505037,0.522417,speech
-96.259486,-13.616084,-4.089124,1.570714,-0.300435,-0.072867,-1.327139,0.362364,-0.669242,0.590379,-0.379099,0.761403,-0.468667,-0.231729,-0.764698,0.405267,-0.507498,-0.792932,-0.476409,-0.198586,-0.720904,-0.465807,-0.161553,-0.028483,-0.134960,0.067822,11.342087,8.518790,4.228310,3.715762,3.303386,2.471064,2.180885,2.026234,1.795078,1.518054,1.484648,1.177033,1.078371,1.189199,1.077065,1.046101,0.862673,0.912598,0.736689,0.724276,0.689824,0.661155,0.600568,0.616555,0.495158,0.491086,speech
-126.838969,-10.702971,-6.630247,2.437629,2.881084,-1.035291,-2.050472,0.425922,-1.621076,0.008450,0.489086,0.422754,-0.638947,0.474035,-0.176974,-0.068491,-0.052555,-0.355096,-0.424451,0.105513,-0.113450,-0.260550,-0.012112,0.102873,-0.081216,-0.118051,20.929899,8.783787,4.938554,3.803857,4.106599,3.458216,2.958347,2.515039,2.234863,1.864523,1.806946,1.544042,1.161191,1.429055,1.303382,1.070463,1.004216,1.104442,0.906900,0.860062,0.789911,0.794186,0.699398,0.614343,0.625088,0.620869,speech
-105.812100,-9.570381,-5.995697,1.647643,0.080128,-1.966544,-1.847225,-0.491241,-0.523891,-0.502596,-0.449003,-0.452502,-1.048516,-0.020571,-0.390831,-0.007190,-0.331044,-0.021376,-0.042662,0.164152,0.131882,0.178423,0.013942,-0.033462,-0.021227,0.003001,22.042724,8.134533,6.094610,4.805582,3.689376,3.231669,2.823206,3.168050,1.995774,2.019779,1.865725,1.527539,1.566428,1.480419,1.518397,1.410347,1.459967,1.349270,1.413174,1.385445,1.212621,1.064034,1.011537,1.035989,1.032313,0.787310,speech
-146.694986,-7.252443,-6.086966,0.457903,2.784643,-2.023946,-2.654766,0.939073,-0.318882,-0.128761,1.140114,0.271209,-0.497646,0.713842,0.118238,0.096257,-0.096779,-0.187432,-0.338161,0.059605,-0.112844,-0.399402,0.052023,-0.094062,-0.236320,0.090286,24.824958,9.038385,6.985262,4.153745,3.805504,3.636022,3.049520,2.174261,2.132565,1.773988,1.619108,1.592910,1.460103,1.729987,1.427080,1.205929,1.294562,1.174811,1.279538,1.166949,1.012449,1.055487,0.855148,0.806829,0.803253,0.644867,speech
-155.008332,-3.172080,1.588724,1.396344,1.148699,-0.508823,-0.869418,-0.467916,-1.293831,-0.088184,-0.791338,-0.214197,-0.912400,0.079220,-0.118081,-0.879527,-0.334635,-0.449217,-0.343774,-0.487269,-0.183360,-0.271065,-0.255065,-0.195863,-0.280439,-0.187371,24.626187,5.207471,3.306041,2.804218,2.199267,2.561405,2.116260,1.976731,1.664614,1.563320,1.252921,1.306667,1.090146,1.023998,0.874888,1.176859,0.965618,0.749967,0.841703,0.750774,0.725775,0.717346,0.732473,0.669895,0.657273,0.478461,speech
-114.357825,-1.583054,-10.327190,-1.550147,2.700638,-2.324571,-2.456763,1.386331,-0.913348,0.051286,0.924520,-0.504071,-0.205050,0.938722,-0.326217,0.204886,0.579602,-0.283484,-0.215845,0.499915,-0.265876,-0.355959,0.297729,-0.109027,-0.292453,0.273261,22.239705,5.929359,5.266304,2.733293,3.486659,3.068367,2.882273,2.018643,1.931957,1.890946,1.595495,1.288095,1.183602,1.171067,1.087210,0.971386,0.949256,0.816644,0.833481,0.813295,0.713366,0.577078,0.591338,0.613619,0.535288,0.510576,speech
-111.602851,-14.048612,-10.313406,-2.516295,-0.916214,-2.991311,-3.890115,-1.153529,-1.028810,0.532391,-0.384495,1.099761,1.369263,0.297298,0.908673,0.828054,0.116763,-0.494118,-0.007753,0.131123,0.005852,0.129790,-0.282490,0.233583,-0.017041,0.279941,8.705930,3.713121,2.588622,2.139293,2.164345,2.575455,2.155991,1.421073,1.178783,1.185164,1.095552,1.040649,1.083334,0.862764,1.008317,0.837097,0.729228,0.785840,0.665509,0.639178,0.597799,0.529273,0.500445,0.475137,0.439798,0.481095,speech
-115.921427,-13.494772,-8.617028,-2.488369,-1.505775,-2.126558,-3.254314,-1.769573,-0.775918,0.902250,-0.917279,0.977925,1.197244,0.437919,1.368281,1.343132,0.135778,-0.249984,-0.052343,-0.037598,-0.123557,0.019790,-0.249626,-0.028827,-0.126456,0.271704,8.951041,3.840107,2.959216,2.344395,1.989944,2.937487,2.401275,1.544425,1.291989,1.295564,1.103510,1.158761,1.145124,0.998566,0.923115,0.880649,0.745038,0.839731,0.655174,0.697653,0.680433,0.609222,0.574899,0.614879,0.572765,0.497097,speech
-112.904271,-12.844966,-10.374421,-1.671915,-0.917095,-3.989768,-2.794358,-1.202410,-1.078973,1.339023,0.556637,1.235411,1.282139,0.926996,1.479908,1.339287,0.319466,-0.227173,0.291247,0.345296,-0.390439,0.181545,0.050398,0.502932,0.096874,0.052674,6.746282,2.786797,2.698640,2.224162,1.774428,2.010554,1.569817,1.363607,1.596789,1.159322,1.103345,1.033400,1.082629,1.053825,0.994144,0.941981,0.990538,0.728642,0.786931,0.672758,0.622205,0.598349,0.526405,0.518963,0.497446,0.470456,speech
-115.107320,-6.790162,-8.197933,0.874276,1.636713,-3.069042,-2.321948,1.031541,-0.687443,-0.473119,0.155965,-0.591891,-0.747531,0.564225,-0.302130,-0.332090,-0.250586,-0.597859,-0.370371,0.087219,-0.221852,-0.344437,0.024181,-0.131370,-0.181024,0.139122,20.842097,8.064854,5.437138,3.811117,4.010657,3.618991,2.780981,2.844915,2.060185,1.991613,1.848725,1.616628,1.448498,1.448768,1.304495,1.077848,1.158941,1.152646,1.070973,1.009762,1.008453,1.008286,0.951857,0.986817,0.875260,0.702392,speech
-114.882950,-14.172035,-4.205386,-1.466112,-3.619581,-3.208731,-2.670933,-1.844684,-0.189796,-0.542446,-0.719145,0.450674,-1.034763,-0.780790,0.041376,-0.217458,-0.550531,-0.185067,-0.165052,0.079118,-0.211009,0.296591,-0.219455,-0.232600,-0.107189,0.121670,13.634674,6.869964,4.831599,3.492002,3.500838,2.869868,2.534762,1.835934,1.754288,1.466603,1.523150,1.394879,1.397693,1.161620,1.119214,1.159936,1.002785,1.036438,1.011496,0.977572,0.975934,0.965845,0.980210,0.927365,0.923935,0.697217,speech
-119.487798,-14.226571,-1.312356,-1.436060,-2.754332,-1.686659,-2.714395,-0.375126,0.357557,1.238911,-1.234787,1.226573,-0.342353,0.071686,0.813143,-0.272465,-0.200870,0.626739,-0.203468,0.065644,0.187620,-0.021332,-0.253800,-0.042196,-0.074043,0.075182,12.389555,6.238160,3.760205,2.643781,2.411236,3.154372,2.096180,1.638202,1.391381,1.598397,1.216906,1.241823,1.340825,1.282250,0.939740,1.293693,0.813976,0.813755,0.808222,0.660359,0.664292,0.651806,0.597740,0.568156,0.565187,0.470140,speech
-144.749181,-12.551276,-3.255940,2.995828,0.942247,-0.337198,-0.801253,-0.573145,1.016777,0.000834,1.062716,0.171009,-0.447397,0.356680,-0.795145,0.174574,-0.590245,-0.891024,-0.378417,-0.346163,-0.338803,-0.440572,-0.031997,-0.048026,-0.293818,0.156492,24.532944,9.499555,5.399917,3.935478,4.254084,2.985974,2.854285,2.478748,2.037244,1.818651,1.739106,1.494673,1.446104,1.264534,1.308384,1.112031,1.038624,0.991058,0.894889,0.867546,0.862279,0.776713,0.731034,0.725019,0.670690,0.615427,speech
-116.858832,-9.019017,-5.535548,1.846140,1.859040,-1.548203,-0.756058,0.356066,0.205567,0.163864,0.542049,0.021871,-0.152195,0.489088,-0.298785,0.338248,-0.361862,-0.423904,0.076463,-0.104112,-0.418323,-0.136817,0.009881,-0.249309,-0.093465,-0.014443,21.157304,8.986079,5.808341,4.582066,3.798298,3.299072,2.759801,3.523824,2.012646,1.847325,2.107246,1.495488,1.428295,1.548773,1.516526,1.090588,1.270260,1.208813,0.978641,0.941672,0.896377,0.865376,0.858685,0.816298,0.734157,0.579067,speech
-116.250941,-5.112424,-7.808352,-0.766207,2.233527,-0.965333,-1.989559,-0.533841,-0.594517,0.482389,0.905240,0.061945,-0.263971,0.759709,0.118874,0.479067,0.065012,-0.238191,0.053874,0.111941,-0.030780,-0.003726,0.066690,-0.010209,-0.098355,-0.067886,22.889907,7.658463,5.841261,4.879609,3.890497,2.946533,2.994767,2.512513,1.975765,1.999924,1.779266,1.566991,1.416562,1.404780,1.396414,1.182070,1.187480,1.238352,1.110722,1.141911,0.970100,0.809233,0.756252,0.661852,0.668422,0.565546,speech
-122.055911,-13.463125,-4.963523,3.023822,0.743568,-0.253780,-1.492658,-0.646037,0.008069,0.056990,-0.015507,-0.049040,-0.314600,-0.012283,-0.376173,0.623507,-0.603980,-1.023614,-0.204413,-0.363026,-0.506022,-0.291206,-0.082281,-0.118408,-0.026537,-0.111269,24.099042,8.459992,5.601977,3.802159,3.270243,3.144907,3.020435,2.792840,2.157509,2.249224,1.792243,1.513721,1.705524,1.778932,1.610406,1.710579,1.450291,1.181315,1.113009,1.218629,1.200008,0.931245,0.907094,0.763140,0.771178,0.688065,speech
-121.031558,-2.254626,-9.119985,-1.511110,2.066946,-2.932621,-2.853314,1.327556,-0.864078,-0.536327,0.238820,-1.247908,-1.355804,0.173628,-0.922177,-0.699835,-0.378519,-0.740856,-0.692353,0.044232,-0.174695,-0.294534,0.116939,0.001145,-0.150187,0.169998,18.923159,6.380025,5.063843,3.454452,3.471352,3.038971,2.474671,2.193509,1.866162,1.533621,1.370371,1.415121,1.267858,1.281714,1.062676,1.090669,1.024093,0.842666,0.980381,0.903019,0.807870,0.860220,0.879831,0.935624,0.883270,0.638541,speech
-100.027657,-4.959849,-7.708045,1.305617,2.888363,-3.483372,-2.364286,1.280045,-0.534623,-0.452140,0.414859,-0.115258,-0.234932,0.742923,-0.496713,-0.009787,0.115337,-0.566693,-0.634650,0.115620,-0.342620,-0.439287,0.012395,-0.187271,-0.263210,0.155458,20.034793,8.735417,5.527892,4.713075,5.391785,3.015734,2.667602,2.916475,2.207513,1.749057,1.856663,1.559255,1.309075,1.453354,1.090918,1.045691,1.250589,1.023908,1.014997,0.861032,0.798766,0.847958,0.822760,0.679694,0.753447,0.568589,speech
-117.775370,-8.556893,-6.819150,1.391954,1.794778,-2.214759,-1.814003,0.518311,-0.765067,-0.463715,-0.198012,-0.394801,-0.477943,-0.073111,-0.782715,0.145849,-0.397714,-1.012672,-0.515067,-0.117784,-0.537890,-0.361269,-0.017579,-0.176273,-0.148100,-0.056132,23.584991,8.814984,6.560678,3.686232,4.009552,3.577495,2.822997,2.753623,2.332791,1.837670,1.956028,1.797474,1.278797,1.454442,1.435600,1.152182,1.145595,1.115806,0.957005,0.899509,0.962781,0.767289,0.788610,0.782229,0.665846,0.609556,speech
-109.159494,-11.517855,-5.501885,-1.707848,-1.312123,-4.113045,-1.454489,-1.216488,-1.096498,1.409951,-0.311659,-0.423860,0.413555,-0.157705,-0.661463,0.966225,-0.551481,-0.288340,0.131506,0.236741,-0.312255,0.270291,0.069931,-0.079778,0.005493,0.114043,17.586076,7.659638,5.307274,2.820151,2.699128,3.426417,1.883079,2.144598,1.756320,2.091463,1.408010,1.355038,1.179327,1.903924,1.423192,0.976722,0.995299,0.850119,0.670658,0.659333,0.590848,0.558793,0.542200,0.502231,0.454459,0.425868,speech
-122.121971,-7.240418,1.686141,-0.493988,0.522747,-1.355048,-1.831663,0.197723,-2.026122,-0.661441,-0.088397,0.933459,-0.024069,0.419456,-0.235193,0.507455,-0.649412,-0.063599,-0.272014,0.046180,-0.252842,0.204376,-0.040239,0.162490,-0.016644,0.184367,21.226037,11.125109,4.265950,4.019965,3.812007,2.488399,2.795154,2.107315,1.930956,1.986739,1.510327,1.520952,1.147407,1.230905,1.268160,1.157566,1.129180,0.959601,0.805251,0.822993,0.678872,0.676509,0.577074,0.566777,0.584097,0.529863,speech
-120.123758,-5.457766,-7.422305,0.083358,2.766593,-3.415612,-2.489545,1.175028,-0.634964,-0.366554,0.853426,0.357441,-0.057830,0.929811,0.042411,0.178492,0.184927,-0.419043,-0.182730,0.523315,0.070129,-0.091706,0.367787,0.116732,-0.211440,0.149277,21.632468,6.806377,6.085058,4.226238,3.165183,3.746509,3.109007,2.188275,2.122897,2.028207,1.565975,1.549279,1.400435,1.544282,1.481728,1.235067,1.296692,1.369533,1.093629,1.266454,1.168810,0.960501,0.994452,0.938561,0.923426,0.745426,speech
-129.101346,-2.432854,-9.713349,-1.886654,2.831037,-3.837834,-3.123572,1.811637,-0.831066,-0.638881,0.658295,-0.774054,-1.089779,0.832593,-0.143121,0.075077,0.723923,0.026780,-0.101490,1.021217,0.545898,0.157289,0.702551,0.417471,0.083827,0.442210,19.634778,5.320739,4.590284,3.331973,3.750741,3.021235,2.627906,1.901101,1.865125,1.752343,1.510614,1.367228,1.355085,1.333001,1.198787,1.332856,1.436720,1.345237,1.234139,1.246688,1.196763,1.094434,0.990592,1.077695,1.075966,0.770278,speech
-114.486296,-5.572325,-8.768290,-0.725880,2.886321,-3.094363,-2.579427,0.732678,-0.755860,0.348365,0.883586,-1.002218,-0.330209,1.160486,-0.461955,0.127009,0.555794,-0.420127,-0.211550,0.708419,0.131034,-0.121515,0.461612,0.167285,-0.146491,0.310142,16.719816,7.004239,4.528233,4.064505,3.601553,3.110641,2.775820,2.501561,2.128240,2.002865,1.633227,1.452490,1.378091,1.466032,1.194535,1.113949,1.232409,1.226809,1.236378,1.359578,1.234770,1.026359,0.942618,1.013394,0.985312,0.752188,speech
-125.355839,-8.610211,-0.739431,1.967636,1.628894,-1.746559,-0.935556,-0.304182,-1.434024,1.136733,-0.725751,-0.009939,-0.022868,0.081816,-0.104265,1.022251,-0.642299,-0.305360,-0.448112,0.031689,-0.223871,-0.381764,-0.132556,-0.190574,-0.137099,-0.089057,16.614309,10.850331,4.299706,3.697871,2.888773,2.348761,2.014004,1.938179,2.052767,1.632367,1.619596,1.330589,1.251279,1.315091,1.240094,1.054911,1.117027,0.898982,0.903419,0.777726,0.714623,0.623936,0.658673,0.567142,0.582854,0.496810,speech
-119.366316,-5.415193,-7.212413,0.169722,2.122356,-2.702742,-2.837285,1.294768,-0.639509,-0.526839,0.713434,-0.062374,-0.612144,0.519496,-0.082342,-0.145052,-0.133553,-0.379374,-0.499135,0.082808,-0.004723,-0.202875,0.194053,0.046652,-0.164914,0.087650,20.067758,8.220642,5.773744,4.056901,3.678947,4.021296,2.916535,2.480827,2.263972,2.007163,1.576807,1.515755,1.367891,1.364636,1.251062,1.218566,1.167107,1.044014,1.042106,1.203304,1.140149,1.060476,1.020817,0.932599,0.811243,0.627580,speech
